starttime	seconds	ctime	dtime	ttime	wait
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	2
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	1	3	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	1	3	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	2	3	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	1	3	4	3
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	1	4	4	2
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	1	3	4	3
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	1	3	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	3
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	1	3	4	3
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	3
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	1	3	4	3
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	1	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:55 2025	1765712335	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	3
Sun Dec 14 18:38:56 2025	1765712336	0	4	4	4
Sun Dec 14 18:38:56 2025	1765712336	1	4	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	3
Sun Dec 14 18:38:56 2025	1765712336	1	4	5	3
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	3
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	3
Sun Dec 14 18:38:56 2025	1765712336	1	4	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	3
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	4
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	1	4	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	2	3	5	3
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	4
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	1	4	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	1	4	5	4
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	1	4	5	4
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	4
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	1	4	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	4
Sun Dec 14 18:38:56 2025	1765712336	1	4	5	4
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	3
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	4
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	1	4	5	4
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	1	4	5	4
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	1	4	5	4
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	4
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	1	4	5	4
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	4
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	1	4	5	3
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:55 2025	1765712335	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	5	5	5
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	5
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	4
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	5
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	1	4	6	4
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	4
Sun Dec 14 18:38:56 2025	1765712336	1	4	6	4
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	2	4	6	4
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	5
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	5
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	5
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	5
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	5
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	1	5	6	5
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	5
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	1	5	6	5
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	1	5	6	5
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	1	5	6	5
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	5
Sun Dec 14 18:38:55 2025	1765712335	1	5	6	5
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	4
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	1	5	6	5
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	5
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	5
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	1	5	6	5
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	5
Sun Dec 14 18:38:55 2025	1765712335	1	5	6	5
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	1	5	6	5
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	5
Sun Dec 14 18:38:56 2025	1765712336	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:55 2025	1765712335	0	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	1	6	6	6
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:55 2025	1765712335	0	7	7	7
Sun Dec 14 18:38:55 2025	1765712335	0	7	7	7
Sun Dec 14 18:38:55 2025	1765712335	0	7	7	7
Sun Dec 14 18:38:55 2025	1765712335	1	6	7	6
Sun Dec 14 18:38:55 2025	1765712335	0	7	7	6
Sun Dec 14 18:38:55 2025	1765712335	1	5	7	4
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	1	5	7	5
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	6
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:55 2025	1765712335	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:55 2025	1765712335	0	7	7	7
Sun Dec 14 18:38:55 2025	1765712335	0	7	7	7
Sun Dec 14 18:38:55 2025	1765712335	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:55 2025	1765712335	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:55 2025	1765712335	0	7	7	7
Sun Dec 14 18:38:55 2025	1765712335	0	7	7	7
Sun Dec 14 18:38:55 2025	1765712335	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:56 2025	1765712336	0	7	7	7
Sun Dec 14 18:38:55 2025	1765712335	0	8	8	8
Sun Dec 14 18:38:55 2025	1765712335	0	8	8	8
Sun Dec 14 18:38:56 2025	1765712336	0	8	8	6
Sun Dec 14 18:38:56 2025	1765712336	1	7	8	7
Sun Dec 14 18:38:55 2025	1765712335	0	8	8	8
Sun Dec 14 18:38:56 2025	1765712336	0	8	8	8
Sun Dec 14 18:38:56 2025	1765712336	0	8	8	8
Sun Dec 14 18:38:56 2025	1765712336	0	8	8	8
Sun Dec 14 18:38:56 2025	1765712336	0	8	8	8
Sun Dec 14 18:38:55 2025	1765712335	1	6	8	5
Sun Dec 14 18:38:55 2025	1765712335	0	8	8	7
Sun Dec 14 18:38:56 2025	1765712336	0	8	8	7
Sun Dec 14 18:38:56 2025	1765712336	0	8	8	8
Sun Dec 14 18:38:56 2025	1765712336	1	7	8	7
Sun Dec 14 18:38:56 2025	1765712336	0	8	8	8
Sun Dec 14 18:38:56 2025	1765712336	0	8	8	8
Sun Dec 14 18:38:56 2025	1765712336	0	8	8	8
Sun Dec 14 18:38:56 2025	1765712336	0	8	8	8
Sun Dec 14 18:38:55 2025	1765712335	0	8	8	8
Sun Dec 14 18:38:55 2025	1765712335	0	8	8	8
Sun Dec 14 18:38:56 2025	1765712336	1	8	9	8
Sun Dec 14 18:38:56 2025	1765712336	0	9	9	8
Sun Dec 14 18:38:56 2025	1765712336	0	9	9	9
Sun Dec 14 18:38:55 2025	1765712335	0	9	9	9
Sun Dec 14 18:38:56 2025	1765712336	0	9	9	9
Sun Dec 14 18:38:55 2025	1765712335	0	10	10	10
Sun Dec 14 18:38:55 2025	1765712335	0	10	10	10
Sun Dec 14 18:38:55 2025	1765712335	0	10	10	10
Sun Dec 14 18:38:56 2025	1765712336	0	10	10	10
Sun Dec 14 18:38:55 2025	1765712335	0	10	10	10
Sun Dec 14 18:38:55 2025	1765712335	0	10	10	10
Sun Dec 14 18:38:55 2025	1765712335	0	10	10	10
Sun Dec 14 18:38:55 2025	1765712335	0	10	10	10
Sun Dec 14 18:38:55 2025	1765712335	0	10	10	10
Sun Dec 14 18:38:56 2025	1765712336	0	10	10	10
Sun Dec 14 18:38:56 2025	1765712336	0	10	10	10
Sun Dec 14 18:38:56 2025	1765712336	0	10	10	10
Sun Dec 14 18:38:56 2025	1765712336	0	10	10	10
Sun Dec 14 18:38:56 2025	1765712336	0	10	10	10
Sun Dec 14 18:38:55 2025	1765712335	0	11	11	11
Sun Dec 14 18:38:55 2025	1765712335	0	11	11	11
